EventId_x,Type_x,Severity_x,StartTime(UTC),EndTime(UTC)_x,TimeZone_x,LocationLat_x,LocationLng_x,AirportCode_x,City,County_x,State,ZipCode_x,EventId_y,Type_y,Severity_y,TMC,Description,EndTime(UTC)_y,TimeZone_y,LocationLat_y,LocationLng_y,Distance(mi),AirportCode_y,Number,Street,Side,County_y,ZipCode_y,adjacency
W-1124642,Rain,Light,2016-09-05 23:39:00,2016-09-06 01:10:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1142920,Accident,3.0,222.0,Queueing traffic due to accident on I-95 Southbound at Exits 36 36A 36B / FL-814 Atlantic Blvd / Atlantic Blvd.,2016-09-05 23:51:22,US/Eastern,26.218531,-80.136475,0.0,KFXE,,I-95 S,R,Broward,33069.0,1
W-1124643,Rain,Light,2016-09-06 14:24:00,2016-09-06 14:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1143593,Accident,3.0,201.0,Accident on I-95 Southbound at Exits 38 38A 38B Copans Rd.,2016-09-06 14:13:48,US/Eastern,26.260412,-80.133423,0.0,KFXE,,W Copans Rd,R,Broward,33069.0,1
W-1124645,Rain,Light,2016-09-07 18:09:00,2016-09-07 18:46:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1145575,Congestion,2.0,72.0,Delays of five minutes on US-1 Federal Hwy Southbound in Pompano Beach. Average speed five mph.,2016-09-07 18:21:28,US/Eastern,26.228857,-80.102776,0.0,KPMP,301.0,S Federal Hwy,R,Broward,33062.0,1
W-1124646,Rain,Light,2016-09-07 19:32:00,2016-09-07 20:14:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1145674,Broken-Vehicle,3.0,211.0,Right hand shoulder blocked due to stalled vehicle on I-95 Southbound at Exit 39 / FL-834 Sample Rd / FL-834 36th St.,2016-09-07 20:29:36,US/Eastern,26.274832,-80.125206,0.0,KPMP,,NW 36th St,R,Broward,33064.0,1
W-1124648,Rain,Light,2016-09-08 16:53:00,2016-09-08 17:10:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1147033,Congestion,2.0,73.0,Delays increasing and delays of three minutes on I-95 Northbound between Exits 36 36A 36B FL-814 Atlantic Blvd and Exits 38 38A 38B Copans Rd. Average speed 20 mph.,2016-09-08 16:45:28,US/Eastern,26.259249,-80.134109,0.0,KPMP,,I-95 N,R,Broward,33060.0,1
W-1124649,Rain,Light,2016-09-08 17:27:00,2016-09-08 17:42:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1147101,Congestion,1.0,73.0,Delays of three minutes on US-1 Federal Hwy Southbound between US-1 Federal Hwy and 3rd St. Average speed ten mph.,2016-09-08 18:16:06,US/Eastern,26.229578,-80.102806,0.0,KPMP,245.0,S Federal Hwy,R,Broward,33062.0,1
W-1124650,Rain,Light,2016-09-08 18:53:00,2016-09-08 19:11:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1147162,Flow-Incident,1.0,214.0,Delays of two minutes on US-1 Federal Hwy Southbound between US-1 Federal Hwy and 34th Ct.,2016-09-08 19:01:15,US/Eastern,26.274452,-80.097679,0.0,KPMP,3541.0,N Federal Hwy,L,Broward,33064.0,1
W-1124656,Rain,Light,2016-09-12 00:20:00,2016-09-12 00:39:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1149864,Congestion,1.0,72.0,Delays increasing and delays of six minutes on FL-A1A Ocean Blvd Northbound between FL-814 Atlantic Blvd and Canal Dr. Average speed ten mph.,2016-09-12 00:13:21,US/Eastern,26.252209,-80.086479,0.0,KPMP,3399.0,NE 16th St,L,Broward,33062.0,1
W-1124657,Rain,Light,2016-09-12 13:25:00,2016-09-12 13:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1063708,Congestion,1.0,76.0,Delays of two minutes on Florida's Tpke Southbound between FL-869 Sawgrass Expy and FL-91. Average speed 35 mph.,2016-09-12 13:24:48,US/Eastern,26.256527,-80.166702,0.0,KFXE,,Florida's Tpke S,R,Broward,33066.0,1
W-1124658,Rain,Moderate,2016-09-12 13:53:00,2016-09-12 14:03:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1063708,Congestion,1.0,76.0,Delays of two minutes on Florida's Tpke Southbound between FL-869 Sawgrass Expy and FL-91. Average speed 35 mph.,2016-09-12 13:24:48,US/Eastern,26.256527,-80.166702,0.0,KFXE,,Florida's Tpke S,R,Broward,33066.0,1
W-1124659,Rain,Light,2016-09-12 14:03:00,2016-09-12 14:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1063708,Congestion,1.0,76.0,Delays of two minutes on Florida's Tpke Southbound between FL-869 Sawgrass Expy and FL-91. Average speed 35 mph.,2016-09-12 13:24:48,US/Eastern,26.256527,-80.166702,0.0,KFXE,,Florida's Tpke S,R,Broward,33066.0,1
W-1124660,Rain,Light,2016-09-13 06:11:00,2016-09-13 06:18:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1064644,Congestion,2.0,74.0,Delays increasing and delays of six minutes on Florida's Tpke Southbound between FL-834 Sample Rd and FL-91. Average speed 20 mph.,2016-09-13 06:07:17,US/Eastern,26.211094,-80.19487,0.0,KFXE,,Florida's Tpke S,R,Broward,33068.0,1
W-1124661,Rain,Moderate,2016-09-13 06:18:00,2016-09-13 07:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1064644,Congestion,2.0,74.0,Delays increasing and delays of six minutes on Florida's Tpke Southbound between FL-834 Sample Rd and FL-91. Average speed 20 mph.,2016-09-13 06:07:17,US/Eastern,26.211094,-80.19487,0.0,KFXE,,Florida's Tpke S,R,Broward,33068.0,1
W-1124665,Rain,Light,2016-09-13 19:38:00,2016-09-13 20:14:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1065443,Congestion,1.0,73.0,Delays of two minutes on US-1 Federal Hwy Southbound in Pompano Beach. Average speed five mph.,2016-09-13 20:04:05,US/Eastern,26.230654,-80.102852,0.0,KPMP,129.0,S Federal Hwy,R,Broward,33062.0,1
W-1124666,Rain,Moderate,2016-09-13 22:53:00,2016-09-13 23:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1065949,Broken-Vehicle,3.0,211.0,Slow traffic and right hand shoulder blocked due to stalled vehicle on I-95 Southbound at Exits 38 38A 38B / Copans Rd.,2016-09-13 23:37:50,US/Eastern,26.260412,-80.133423,0.0,KFXE,,W Copans Rd,R,Broward,33069.0,1
W-1124675,Rain,Light,2016-09-19 19:22:00,2016-09-19 19:40:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1071159,Congestion,2.0,71.0,Delays of six minutes on US-441 State Road 7 Southbound between 29th St and US-441 State Road 7. Average speed five mph.,2016-09-19 20:02:09,US/Eastern,26.254152,-80.201645,0.0,KFXE,,Royal Palm Blvd,R,Broward,33063.0,1
W-1124676,Rain,Light,2016-09-19 20:06:00,2016-09-19 22:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1071252,Congestion,1.0,71.0,Delays of two minutes on US-441 State Road 7 Southbound between US-441 State Road 7 and FL-814 Atlantic Blvd. Average speed ten mph.,2016-09-19 20:38:04,US/Eastern,26.2355,-80.204857,0.0,KFXE,,W Atlantic Blvd,R,Broward,33063.0,1
W-1124677,Rain,Light,2016-09-20 16:51:00,2016-09-20 17:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1072550,Congestion,2.0,71.0,Delays of eight minutes on Federal Hwy Northbound in Pompano Beach. Average speed five mph.,2016-09-20 16:32:37,US/Eastern,26.234322,-80.10276,0.0,KPMP,202.0,N Federal Hwy,L,Broward,33062.0,1
W-1124681,Rain,Light,2016-09-20 19:53:00,2016-09-20 21:14:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1072890,Accident,3.0,229.0,Slow traffic due to accident on I-95 Northbound at Exits 38 38A 38B Copans Rd.,2016-09-20 21:01:52,US/Eastern,26.260412,-80.133423,0.0,KFXE,,W Copans Rd,R,Broward,33069.0,1
W-1124684,Rain,Light,2016-09-22 16:09:00,2016-09-22 16:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1075198,Congestion,2.0,74.0,Delays increasing and delays of four minutes on I-95 Southbound between Exit 39 FL-834 36th St and Exits 36 36A 36B FL-814 Atlantic Blvd. Average speed 15 mph.,2016-09-22 15:51:38,US/Eastern,26.257339,-80.135887,0.0,KFXE,,I-95 S,R,Broward,33069.0,1
W-1124685,Rain,Light,2016-09-22 17:51:00,2016-09-22 19:23:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1075253,Broken-Vehicle,3.0,211.0,Right hand shoulder blocked due to stalled vehicle on I-95 Southbound before Exits 36 36A 36B FL-814 Atlantic Blvd.,2016-09-22 17:37:14,US/Eastern,26.231586,-80.136581,0.0,KFXE,,W Atlantic Blvd,R,Broward,33069.0,1
W-1124690,Rain,Light,2016-09-23 19:37:00,2016-09-23 21:06:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1076633,Congestion,1.0,72.0,Delays of one minute on Federal Hwy Southbound in Pompano Beach. Average speed five mph.,2016-09-23 20:05:31,US/Eastern,26.231768,-80.102898,0.0,KPMP,2099.0,E Atlantic Blvd,L,Broward,33060.0,1
W-1124691,Rain,Light,2016-09-23 21:43:00,2016-09-23 21:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1076879,Congestion,0.0,71.0,Delays increasing and delays of three minutes on FL-845 Powerline Rd Northbound between Private Rd and FL-814 Atlantic Blvd. Average speed ten mph.,2016-09-23 21:43:21,US/Eastern,26.231108,-80.156647,0.0,KFXE,2580.0,W Atlantic Blvd,L,Broward,33069.0,1
W-1124694,Rain,Light,2016-09-24 16:48:00,2016-09-24 18:03:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1077211,Congestion,1.0,73.0,Delays of two minutes on Federal Hwy Northbound in Pompano Beach. Average speed five mph.,2016-09-24 16:17:16,US/Eastern,26.212555,-80.106522,0.0,KPMP,1400.0,S Federal Hwy,L,Broward,33062.0,1
W-1124695,Rain,Light,2016-09-24 18:27:00,2016-09-24 19:34:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1077376,Congestion,1.0,72.0,Delays of two minutes on State Road 7 Northbound in Coral Springs. Average speed five mph.,2016-09-24 18:13:20,US/Eastern,26.244513,-80.201317,0.0,KFXE,,Coconut Creek Pkwy,R,Broward,33063.0,1
W-1124696,Rain,Light,2016-09-24 19:53:00,2016-09-24 20:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1077565,Congestion,1.0,72.0,Delays of two minutes on Federal Hwy Southbound in Pompano Beach. Average speed five mph.,2016-09-24 20:50:07,US/Eastern,26.242754,-80.102127,0.0,KPMP,1017.0,N Federal Hwy,L,Broward,33060.0,1
W-1124713,Rain,Light,2016-09-28 18:49:00,2016-09-28 19:04:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1081514,Congestion,2.0,71.0,Delays of five minutes on Federal Hwy Northbound in Pompano Beach. Average speed five mph.,2016-09-28 19:35:31,US/Eastern,26.231344,-80.10273,0.0,KPMP,46.0,S Federal Hwy,L,Broward,33062.0,1
W-1124714,Rain,Light,2016-09-28 20:04:00,2016-09-28 20:35:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1081561,Broken-Vehicle,2.0,211.0,Queueing traffic and right lane blocked due to stalled vehicle on FL-869 Sawgrass Expy Northbound before Exit 8 FL-814 Atlantic Blvd.,2016-09-28 20:45:55,US/Eastern,26.233311,-80.295959,0.0,KFXE,,W Atlantic Blvd,R,Broward,33071.0,1
W-1124715,Rain,Light,2016-09-28 22:53:00,2016-09-28 23:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1081992,Congestion,2.0,73.0,Delays increasing and delays of four minutes on Florida's Tpke Northbound in Pompano Beach. Average speed 25 mph.,2016-09-28 22:59:08,US/Eastern,26.226334,-80.181679,0.0,KFXE,,Ronald Reagan Tpke,R,Broward,33069.0,1
W-1124720,Rain,Moderate,2016-09-29 01:51:00,2016-09-29 02:01:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1082052,Congestion,2.0,72.0,Severe delays of ten minutes and delays increasing on Sample Rd Westbound in Coral Springs. Average speed ten mph.,2016-09-29 03:14:46,US/Eastern,26.272327,-80.239845,0.0,KFXE,3411.0,NW 85th Ave,R,Broward,33065.0,1
W-1124721,Rain,Light,2016-09-29 02:01:00,2016-09-29 11:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1082052,Congestion,2.0,72.0,Severe delays of ten minutes and delays increasing on Sample Rd Westbound in Coral Springs. Average speed ten mph.,2016-09-29 03:14:46,US/Eastern,26.272327,-80.239845,0.0,KFXE,3411.0,NW 85th Ave,R,Broward,33065.0,1
W-1124722,Rain,Light,2016-09-29 23:53:00,2016-09-30 00:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1083660,Congestion,1.0,73.0,Delays of two minutes on Federal Hwy Southbound in Fort Lauderdale. Average speed ten mph.,2016-09-29 23:45:09,US/Eastern,26.209967,-80.107307,0.0,KPMP,1673.0,S Federal Hwy,R,Broward,33062.0,1
W-1124723,Rain,Light,2016-09-30 19:03:00,2016-10-01 02:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1084591,Congestion,1.0,75.0,Delays of two minutes and delays easing on I-95 Southbound between Exits 42 42A 42B FL-810 Hillsboro Blvd and Exit 39 FL-834 36th St. Average speed 30 mph.,2016-09-30 19:40:37,US/Eastern,26.291351,-80.123558,0.0,KPMP,,I-95 N,R,Broward,33064.0,1
W-1124732,Rain,Light,2016-10-04 00:30:00,2016-10-04 01:00:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1087157,Congestion,1.0,73.0,Delays of three minutes on State Road 7 Southbound in Deerfield Beach. Average speed 15 mph.,2016-10-04 00:17:57,US/Eastern,26.314194,-80.202492,0.0,KFXE,6819.0,N State Road 7,R,Broward,33067.0,1
W-1124738,Rain,Moderate,2016-10-05 01:13:00,2016-10-05 01:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1089252,Congestion,2.0,75.0,Delays increasing and delays of three minutes on Florida's Tpke Northbound in Pompano Beach. Average speed 30 mph.,2016-10-05 01:36:10,US/Eastern,26.218555,-80.188286,0.0,KFXE,,Ronald Reagan Tpke,R,Broward,33063.0,1
W-1124739,Precipitation,UNK,2016-10-05 01:53:00,2016-10-05 02:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1089252,Congestion,2.0,75.0,Delays increasing and delays of three minutes on Florida's Tpke Northbound in Pompano Beach. Average speed 30 mph.,2016-10-05 01:36:10,US/Eastern,26.218555,-80.188286,0.0,KFXE,,Ronald Reagan Tpke,R,Broward,33063.0,1
W-1124740,Rain,Light,2016-10-05 23:53:00,2016-10-06 01:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1091465,Broken-Vehicle,3.0,211.0,Slow traffic and left hand shoulder blocked due to stalled vehicle on I-95 Northbound at Exit 39 FL-834 36th St.,2016-10-05 23:49:23,US/Eastern,26.274832,-80.125206,0.0,KPMP,,NW 36th St,R,Broward,33064.0,1
W-1124746,Rain,Light,2016-10-06 17:53:00,2016-10-06 23:01:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1091883,Broken-Vehicle,3.0,211.0,Very slow traffic and right hand shoulder blocked due to stalled vehicle on I-95 Northbound at Exit 39 FL-834 36th St.,2016-10-06 19:26:56,US/Eastern,26.274832,-80.125206,0.0,KPMP,,NW 36th St,R,Broward,33064.0,1
W-1124754,Rain,Light,2016-10-07 14:34:00,2016-10-07 14:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1092573,Accident,3.0,201.0,Accident on I-95 Northbound at Exits 38 38A 38B Copans Rd.,2016-10-07 14:45:34,US/Eastern,26.260412,-80.133423,0.0,KFXE,,W Copans Rd,R,Broward,33069.0,1
W-1124755,Rain,Light,2016-10-12 09:53:00,2016-10-12 10:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1095916,Congestion,2.0,70.0,Severe delays of 24 minutes and delays increasing on SW 71st Ave Southbound between 71st Ave and Doral. Average speed five mph.,2016-10-12 10:26:04,US/Eastern,26.210899,-80.220329,0.83,KFXE,1335.0,SW 71st Ave,R,Broward,33068.0,1
W-1124757,Rain,Light,2016-10-13 01:10:00,2016-10-13 02:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1097194,Broken-Vehicle,3.0,211.0,Right hand shoulder blocked due to stalled vehicle on I-95 Northbound before Exits 38 38A 38B Copans Rd.,2016-10-13 01:22:48,US/Eastern,26.260412,-80.133423,0.01,KFXE,,W Copans Rd,R,Broward,33069.0,1
W-1124758,Rain,Light,2016-10-13 20:53:00,2016-10-13 21:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1098271,Congestion,1.0,75.0,Delays of one minute on I-95 Northbound between Exits 33 33B 62nd St and Exits 38 38A 38B Copans Rd. Average speed 30 mph.,2016-10-13 21:04:35,US/Eastern,26.234005,-80.13636,3.89,KPMP,,I-95 N,R,Broward,33060.0,1
W-1124759,Rain,Light,2016-10-14 03:53:00,2016-10-14 04:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1098689,Congestion,2.0,75.0,Delays of five minutes on Florida's Tpke Southbound in Deerfield Beach. Average speed 20 mph.,2016-10-14 04:37:54,US/Eastern,26.295361,-80.169289,3.37,KPMP,,Florida's Tpke S,R,Broward,33073.0,1
W-1124764,Rain,Moderate,2016-10-15 22:53:00,2016-10-15 22:55:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1100410,Accident,3.0,201.0,Lane blocked on exit ramp to right due to accident on I-95 Southbound at Exits 38 38A 38B Copans Rd.,2016-10-15 23:52:13,US/Eastern,26.260412,-80.133423,0.01,KFXE,,W Copans Rd,R,Broward,33069.0,1
W-1124765,Rain,Light,2016-10-15 22:55:00,2016-10-15 22:59:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1100410,Accident,3.0,201.0,Lane blocked on exit ramp to right due to accident on I-95 Southbound at Exits 38 38A 38B Copans Rd.,2016-10-15 23:52:13,US/Eastern,26.260412,-80.133423,0.01,KFXE,,W Copans Rd,R,Broward,33069.0,1
W-1124766,Fog,Severe,2016-10-15 22:59:00,2016-10-15 23:08:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1100410,Accident,3.0,201.0,Lane blocked on exit ramp to right due to accident on I-95 Southbound at Exits 38 38A 38B Copans Rd.,2016-10-15 23:52:13,US/Eastern,26.260412,-80.133423,0.01,KFXE,,W Copans Rd,R,Broward,33069.0,1
W-1124767,Rain,Heavy,2016-10-15 23:08:00,2016-10-15 23:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1100410,Accident,3.0,201.0,Lane blocked on exit ramp to right due to accident on I-95 Southbound at Exits 38 38A 38B Copans Rd.,2016-10-15 23:52:13,US/Eastern,26.260412,-80.133423,0.01,KFXE,,W Copans Rd,R,Broward,33069.0,1
W-1124768,Precipitation,UNK,2016-10-15 23:53:00,2016-10-16 00:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1100435,Congestion,2.0,72.0,Delays of five minutes on I-95 Northbound between Exits 36 36A 36B FL-814 Atlantic Blvd and Exits 38 38A 38B Copans Rd. Average speed ten mph.,2016-10-16 00:10:22,US/Eastern,26.250448,-80.136482,2.1,KPMP,,I-95 N,R,Broward,33060.0,1
W-1124775,Cold,Severe,2016-10-17 22:02:00,2016-10-17 22:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1102000,Congestion,2.0,74.0,Delays of seven minutes on I-95 Southbound between Exit 44 FL-798 Palmetto Park Rd and Exit 39 FL-834 36th St. Average speed 25 mph.,2016-10-17 22:09:14,US/Eastern,26.287405,-80.12471,5.39,KPMP,,I-95 S,R,Broward,33064.0,1
W-1124776,Rain,Light,2016-10-20 12:18:00,2016-10-20 12:25:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1105701,Congestion,2.0,75.0,Delays of five minutes on I-95 Southbound between Exit 45 FL-808 Glades Rd and Exit 39 FL-834 36th St. Average speed 30 mph.,2016-10-20 12:49:46,US/Eastern,26.291351,-80.123558,6.59,KPMP,,I-95 N,R,Broward,33064.0,1
W-1124777,Rain,Moderate,2016-10-20 12:25:00,2016-10-20 12:32:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1105701,Congestion,2.0,75.0,Delays of five minutes on I-95 Southbound between Exit 45 FL-808 Glades Rd and Exit 39 FL-834 36th St. Average speed 30 mph.,2016-10-20 12:49:46,US/Eastern,26.291351,-80.123558,6.59,KPMP,,I-95 N,R,Broward,33064.0,1
W-1124778,Rain,Heavy,2016-10-20 12:32:00,2016-10-20 13:15:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1105701,Congestion,2.0,75.0,Delays of five minutes on I-95 Southbound between Exit 45 FL-808 Glades Rd and Exit 39 FL-834 36th St. Average speed 30 mph.,2016-10-20 12:49:46,US/Eastern,26.291351,-80.123558,6.59,KPMP,,I-95 N,R,Broward,33064.0,1
W-1124779,Rain,Light,2016-10-20 14:34:00,2016-10-20 14:41:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1105850,Congestion,2.0,72.0,Delays of five minutes and delays easing on State Road 7 Southbound between US-441 State Road 7 and FL-869 Sawgrass Expy. Average speed ten mph.,2016-10-20 14:57:41,US/Eastern,26.303455,-80.202415,1.33,KFXE,5859.0,N State Road 7,L,Broward,33067.0,1
W-1124780,Rain,Light,2016-10-20 14:53:00,2016-10-20 17:17:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1105850,Congestion,2.0,72.0,Delays of five minutes and delays easing on State Road 7 Southbound between US-441 State Road 7 and FL-869 Sawgrass Expy. Average speed ten mph.,2016-10-20 14:57:41,US/Eastern,26.303455,-80.202415,1.33,KFXE,5859.0,N State Road 7,L,Broward,33067.0,1
W-1124781,Rain,Light,2016-10-20 18:53:00,2016-10-20 19:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1106156,Congestion,1.0,70.0,Delays of nine minutes on Military Trl Southbound between FL-869 10th St and Andrews Ave. Average speed five mph.,2016-10-20 19:22:02,US/Eastern,26.295446,-80.136101,0.88,KPMP,,N Andrews Ave,R,Broward,33064.0,1
W-1124783,Rain,Light,2016-10-27 17:53:00,2016-10-27 18:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1020167,Congestion,1.0,72.0,Delays of three minutes on Federal Hwy Northbound in Deerfield Beach. Average speed five mph.,2016-10-27 17:53:14,US/Eastern,26.261145,-80.099358,0.29,KPMP,2400.0,N Federal Hwy,L,Broward,33064.0,1
W-1124784,Rain,Moderate,2016-10-27 18:53:00,2016-10-27 18:55:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1020289,Broken-Vehicle,3.0,211.0,Right hand shoulder blocked due to stalled vehicle on I-95 Southbound at Exits 38 38A 38B / Copans Rd.,2016-10-27 19:47:46,US/Eastern,26.260412,-80.133423,0.01,KFXE,,W Copans Rd,R,Broward,33069.0,1
W-1124785,Rain,Light,2016-10-27 18:55:00,2016-10-27 19:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1020289,Broken-Vehicle,3.0,211.0,Right hand shoulder blocked due to stalled vehicle on I-95 Southbound at Exits 38 38A 38B / Copans Rd.,2016-10-27 19:47:46,US/Eastern,26.260412,-80.133423,0.01,KFXE,,W Copans Rd,R,Broward,33069.0,1
W-1124791,Rain,Light,2016-10-30 01:53:00,2016-10-30 02:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1020751,Congestion,1.0,71.0,Delays of four minutes on Federal Hwy Northbound in Pompano Beach. Average speed five mph.,2016-10-30 02:38:04,US/Eastern,26.231344,-80.10273,0.12,KPMP,46.0,S Federal Hwy,L,Broward,33062.0,1
W-1124802,Rain,Light,2016-11-04 08:53:00,2016-11-04 09:53:00,US/Eastern,26.2464,-80.111,KPMP,Pompano Beach,Broward,FL,33060.0,T-1027313,Accident,3.0,201.0,Accident on I-95 Northbound at Exits 38 38A 38B Copans Rd.,2016-11-04 10:42:21,US/Eastern,26.260412,-80.133423,0.01,KFXE,,W Copans Rd,R,Broward,33069.0,1
